v_left,v_right,v_left_real,v_right_real
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
4.22, 4.71, 2.50, 2.57
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
4.22, 4.71, 2.50, 2.57
4.54, 3.67, 2.55, 2.76
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
4.22, 4.71, 2.50, 2.57
4.54, 3.67, 2.55, 2.76
4.83, 3.27, 2.53, 2.53
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
4.22, 4.71, 2.50, 2.57
4.54, 3.67, 2.55, 2.76
4.83, 3.27, 2.53, 2.53
5.78, 2.22, 3.19, 2.01
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
4.16, 3.40, 2.68, 2.24
4.22, 4.71, 2.50, 2.57
4.54, 3.67, 2.55, 2.76
4.83, 3.27, 2.53, 2.53
5.78, 2.22, 3.19, 2.01
5.36, 4.52, 3.11, 2.68
v_left,v_right,v_left_real,v_right_real
0.72, 1.28, -0.00, 0.55
0.72, 4.84, 0.00, 2.26
1.59, 0.23, 0.94, 2.66
2.19, 0.61, 0.94, 2.66
6.09, 1.97, 3.10, 2.64
0.84, 5.00, 2.06, 2.70
2.93, 5.12, 2.21, 2.69
3.90, 1.66, 2.27, 0.88
2.38, 1.06, 2.47, 0.88
4.04, 5.21, 2.64, 2.77
2.61, 1.00, 1.30, 1.58
0.80, 1.26, 1.30, 1.58
6.00, 3.94, 3.05, 2.76
5.68, 0.87, 2.94, 1.67
3.13, 4.91, 2.31, 2.55
2.89, 0.27, 0.68, 2.29
6.06, 0.91, 3.08, 0.48
2.25, 1.20, 2.14, 0.48
4.14, 4.21, 2.81, 3.18
0.00, 3.72, 2.48, 0.57
1.44, 0.86, 0.46, 0.57
0.76, 0.33, 0.46, 0.57
2.59, 3.07, 0.22, 0.87
0.70, 2.48, 0.22, 0.87
4.41, 3.40, 2.52, 2.54
0.83, 4.00, 1.08, 0.87
1.80, 6.26, 2.54, 2.96
2.14, 5.39, 2.54, 2.69
4.04, 4.39, 1.33, 2.51
5.08, 5.56, 2.99, 3.08
